Date;Open*;High;Low;Close**;Volume;Market Cap
20/09/2016;10,54;11,69;10,32;11,15;11094000;136312000
21/09/2016;11,25;11,25;9,78;9,92;6586410;145554000
22/09/2016;9,96;10,59;9,96;10,16;3966670;129022000
23/09/2016;10,12;11,01;10,03;10,77;3564780;131137000
24/09/2016;10,8;11,03;10,63;10,63;1720410;139964000
25/09/2016;10,62;10,7;10,19;10,24;2085390;137720000
26/09/2016;10,25;10,36;9,14;9,4;7477270;133099000
27/09/2016;9,36;9,6;9,18;9,31;2349090;121546000
28/09/2016;9,33;9,5;9,19;9,4;1900470;121268000
29/09/2016;9,4;9,41;8,32;8,71;5237580;122202000
30/09/2016;8,65;8,66;7,99;8,41;5300920;112519000
01/10/2016;8,42;8,42;7,17;7,36;8319930;109642000
02/10/2016;7,33;8,48;7,32;8,3;4709360;95507104
03/10/2016;8,31;8,55;7,82;7,95;3249380;108330000
04/10/2016;7,95;8,12;7,45;7,65;2425600;103654000
05/10/2016;7,66;7,66;6,13;6,76;9101390;99903600
06/10/2016;6,71;7,29;6,37;7,18;4738590;87617200
07/10/2016;7,19;7,67;6,56;6,89;4458730;93848400
08/10/2016;6,89;7,18;6,62;6,88;1795650;90046400
09/10/2016;6,9;7,69;6,89;7,48;2820040;90201296
10/10/2016;7,56;7,59;6,78;6,94;3179780;98958704
11/10/2016;6,92;7,74;6,6;7,28;5966020;90612496
12/10/2016;7,28;7,62;7,17;7,31;2034800;95343696
13/10/2016;7,28;7,31;6,78;6,91;2079340;95353000
14/10/2016;6,94;7,18;6,83;6,92;1682900;90958000
15/10/2016;6,92;6,93;6,45;6,56;1709700;90768800
16/10/2016;6,57;6,63;6,12;6,38;2548440;86233800
17/10/2016;6,39;6,41;5,7;6,28;3659990;83992096
18/10/2016;6,29;6,79;6,08;6,57;2342430;82636304
19/10/2016;6,57;7,13;6,49;6,62;2304340;86328800
20/10/2016;6,63;7,2;6,48;6,56;2510020;87199296
21/10/2016;6,59;6,91;6,43;6,78;1960270;86682400
22/10/2016;6,79;6,81;6,24;6,52;2274680;89371800
23/10/2016;6,52;6,69;6,45;6,51;561283;85978896
24/10/2016;6,51;6,61;6,41;6,42;628370;85860096
25/10/2016;6,42;6,43;5,77;6,09;2973160;84707296
26/10/2016;6,09;6,21;5,82;6,17;1630120;80429200
27/10/2016;6,17;6,38;5,99;6,21;2043670;81425600
28/10/2016;6,22;6,35;5,63;5,73;3034820;82158200
29/10/2016;5,72;5,84;4,28;5,14;10900200;75631696
30/10/2016;5,14;5,7;4,81;5,57;5648010;68011696
31/10/2016;5,54;5,61;4,84;5,12;3111700;73317000
01/11/2016;5,1;5,24;4,56;4,71;3841800;67571600
02/11/2016;4,73;5,01;4,38;4,51;2473050;62649500
03/11/2016;4,54;5,27;4,51;4,89;4438690;60240900
04/11/2016;4,86;5,12;4,7;4,85;2611470;64488800
05/11/2016;4,83;5,02;4,82;5,02;602968;64117100
06/11/2016;4,98;5,03;4,88;4,97;666680;66184500
07/11/2016;4,97;5,85;4,92;5,74;3690120;65964200
08/11/2016;5,77;6,82;5,72;6,32;9416390;76635696
09/11/2016;6,31;6,54;5,58;6,19;8149530;83854096
10/11/2016;6,19;6,48;6,01;6,1;3175600;82319000
11/11/2016;6,15;6,98;5,89;6,78;4256380;81900600
12/11/2016;6,82;7,68;6,63;7,44;7239650;90900304
13/11/2016;7,42;8,11;6,97;7,1;8454760;98823800
14/11/2016;7,11;8,13;7,09;7,71;5270540;94853000
15/11/2016;7,74;7,92;7,2;7,3;3711090;103302000
16/11/2016;7,34;7,47;6,12;6,58;9338200;98031104
17/11/2016;6,55;6,97;6,22;6,79;4696950;87494096
18/11/2016;6,77;7,1;6,53;6,72;3854500;90440304
19/11/2016;6,72;6,86;6,46;6,55;2490080;89815296
20/11/2016;6,56;6,88;6,43;6,58;3534630;87683696
21/11/2016;6,58;6,88;6,56;6,8;1586190;88051400
22/11/2016;6,81;8,24;6,78;7,69;9996320;91147696
23/11/2016;7,66;8,11;7,56;7,91;4170450;102688000
24/11/2016;7,94;8,37;7,58;7,81;5756150;106374000
25/11/2016;7,79;7,8;7,33;7,54;2450680;104451000
26/11/2016;7,55;7,81;7,4;7,62;1632680;101260000
27/11/2016;7,63;8,12;7,59;7,93;2604180;102503000
28/11/2016;7,92;8,08;7,78;7,89;1931140;106354000
29/11/2016;7,91;7,99;7,48;7,6;2468920;106266000
30/11/2016;7,63;9,31;7,21;8,95;11077200;102540000
01/12/2016;8,93;9,13;8,36;8,58;5605070;120142000
02/12/2016;8,5;8,5;7,92;8,23;6249910;114407000
03/12/2016;8,21;8,56;8,09;8,27;2100120;110596000
04/12/2016;8,26;8,42;7,8;7,8;2491800;111297000
05/12/2016;7,83;8,15;7,68;7,91;2413870;105539000
06/12/2016;7,91;7,96;7,16;7,54;3566450;106599000
07/12/2016;7,54;8,01;7,32;7,89;1800020;101729000
08/12/2016;7,87;8,03;7,73;7,79;1391520;106218000
09/12/2016;7,8;8,07;7,79;7,95;1230840;105361000
10/12/2016;7,95;8,03;7,67;7,78;954105;107380000
11/12/2016;7,77;8,09;7,74;7,91;1511400;105063000
12/12/2016;7,91;8,06;7,83;8,05;1037600;106974000
13/12/2016;8,07;8,14;7,97;8,11;892392;109172000
14/12/2016;8,23;8,59;8,11;8,41;3268750;111468000
15/12/2016;8,43;8,55;8,26;8,42;1224190;114274000
16/12/2016;8,43;8,54;8,39;8,51;960469;114291000
17/12/2016;8,48;8,53;8,25;8,32;1046610;115014000
18/12/2016;8,33;8,83;8,31;8,61;2073320;113063000
19/12/2016;8,6;8,77;8,39;8,63;1948360;116756000
20/12/2016;8,63;8,7;8,39;8,43;2093870;117248000
21/12/2016;8,45;8,62;8,26;8,28;2788170;114871000
22/12/2016;8,3;9,49;8,3;8,9;4342540;112882000
23/12/2016;8,89;9,79;8,89;9,55;4014090;120963000
24/12/2016;9,61;9,77;9,48;9,65;1553340;130752000
25/12/2016;9,65;9,8;9,49;9,73;2456860;131445000
26/12/2016;9,72;10,29;9,7;10,27;2243850;132352000
27/12/2016;10,27;13,05;10,25;12,69;10888000;139912992
28/12/2016;12,54;14,62;12,2;14,09;13579500;171000000
29/12/2016;14,14;14,17;12,46;13,13;8200850;192960000
30/12/2016;13,09;13,28;12,26;12,97;3491280;178684000
31/12/2016;12,96;13,88;12,8;13,78;4421340;177027008
01/01/2017;13,79;14,17;13,42;13,97;3923550;188431008
02/01/2017;14,07;16,47;13,84;16,05;12171300;192331008
03/01/2017;16,07;17,03;15;16,09;16381900;219692992
04/01/2017;16,14;18,64;15,83;18,53;10179100;220820000
05/01/2017;18,55;19,02;14,86;16,19;8528910;253879008
06/01/2017;16,19;16,93;13,58;14,03;9256850;221476000
07/01/2017;14,09;14,17;12,37;13,06;9904390;192770000
08/01/2017;13,01;13,91;12,86;13,47;3741330;178079008
09/01/2017;13,51;13,74;12,66;13,74;4649000;184874000
10/01/2017;13,7;14,03;13,34;13,39;3943650;187430000
11/01/2017;13,38;13,6;11,18;11,64;4338380;183143008
12/01/2017;11,61;12,19;11,1;11,85;2923060;158831008
13/01/2017;11,84;11,97;11,07;11,27;6063910;162603008
14/01/2017;11,28;11,72;10,96;11,09;3439220;155007008
15/01/2017;11,07;11,15;9,92;10,76;7417420;152276992
16/01/2017;10,77;10,96;10,29;10,64;3507560;148168992
17/01/2017;10,69;12,49;10,56;12,39;4403350;147100992
18/01/2017;12,43;12,7;11,57;12,05;4232060;171152992
19/01/2017;12,05;12,31;11,68;12,15;3546870;166091008
20/01/2017;12,17;12,17;11,75;11,91;3768400;167736000
21/01/2017;11,91;12,18;11,84;12,03;2878010;164256000
22/01/2017;12,01;12,19;11,81;12,18;2588540;165727008
23/01/2017;12,19;12,29;12,05;12,25;2414740;168236000
24/01/2017;12,25;12,25;11,79;11,81;3121430;169206000
25/01/2017;11,81;11,88;11,54;11,83;1897140;163220992
26/01/2017;11,85;12,15;11,73;11,98;2172210;163778000
27/01/2017;11,98;12,24;11,67;12,1;4346850;165604000
28/01/2017;12,12;13,04;12,07;12,85;6585960;167743008
29/01/2017;12,85;13,26;12,55;12,66;3027920;177874000
30/01/2017;12,65;12,91;12,64;12,71;2171460;175164000
31/01/2017;12,7;13,26;12,7;12,99;8919760;175986000
01/02/2017;12,97;13,38;12,93;13,27;2715170;179699008
02/02/2017;13,29;13,42;13,05;13,14;2841870;184200992
03/02/2017;13,13;13,15;12,15;12,86;5732620;182088992
04/02/2017;12,9;13,08;12,47;12,61;3475030;178964992
05/02/2017;12,61;12,99;12,61;12,8;2054440;175095008
06/02/2017;12,83;12,92;12,59;12,88;2124790;178164000
07/02/2017;12,91;13,2;12,53;12,65;3523120;179398000
08/02/2017;12,67;12,91;12,54;12,8;2124700;176192992
09/02/2017;12,83;12,98;11,83;12,12;4268990;178404992
10/02/2017;12,18;12,23;11,73;11,98;2472350;169520000
11/02/2017;11,98;12,39;11,98;12,24;2190900;166808000
12/02/2017;12,27;12,49;12;12,33;2154250;170839008
13/02/2017;12,31;12,36;12,09;12,2;1687590;171556992
14/02/2017;12,2;13,2;12,11;12,99;4166850;170135008
15/02/2017;13,01;13,74;12,88;13,62;4811600;181496992
16/02/2017;13,62;13,62;12,91;13,1;3256190;189926000
17/02/2017;13,07;13,34;13,04;13,3;1711010;182332000
18/02/2017;13,41;13,57;13,09;13,36;1871110;186995008
19/02/2017;13,38;13,38;12,99;12,99;1663440;186680992
20/02/2017;13,01;13,01;11,46;12,22;8429880;181531008
21/02/2017;12,12;12,42;11,92;12,34;4476160;169036000
22/02/2017;12,32;12,84;12,12;12,77;2486660;171784992
23/02/2017;12,78;12,94;12,57;12,87;2875250;178859008
24/02/2017;12,89;12,97;11,35;11,92;8707610;180492000
25/02/2017;11,92;12,14;11,68;11,85;3102200;167003008
26/02/2017;11,84;12,04;11,68;11,89;2039860;165867008
27/02/2017;11,87;12,06;11,83;11,96;1343950;166428000
28/02/2017;11,99;12,32;11,51;12,28;4316810;168184992
01/03/2017;12,3;12,9;12,13;12,33;6449830;172620992
02/03/2017;12,26;13,33;12,1;13,11;7161980;172124000
03/03/2017;13,1;14,61;12,86;13,91;7926590;183919008
04/03/2017;13,93;14,24;13,37;13,67;2239270;195774000
05/03/2017;13,67;15,42;13,66;15,18;5455280;192123008
06/03/2017;15,23;15,8;14,84;15,41;6913360;214098000
07/03/2017;15,43;15,43;13,53;13,53;5928550;217011008
08/03/2017;13,56;13,8;12,47;12,47;4244610;190803008
09/03/2017;12,46;13,53;12,39;13,03;3489930;175496992
10/03/2017;13,05;13,62;12,35;13,21;10802800;183864000
11/03/2017;13,12;14,76;13,01;14,69;6499310;184883008
12/03/2017;14,72;17,13;14,45;16,79;17931000;207508000
13/03/2017;16,8;19,32;16,69;18,13;19566500;236958000
14/03/2017;18,09;18,4;17,11;17,76;10072300;255287008
15/03/2017;17,79;19,69;17,35;18,98;12265200;251092000
16/03/2017;19,05;22,99;18,77;22,48;31673800;268956992
17/03/2017;22,57;26,21;20,16;22,35;36529400;318777984
18/03/2017;22,27;22,27;18,6;20,07;16830500;314731008
19/03/2017;20,11;24,61;20,11;23,29;22162500;284252992
20/03/2017;23,3;24,82;22,44;22,51;10860900;329623008
21/03/2017;22,62;23,06;20,68;21,29;18555800;320139008
22/03/2017;21,39;22,39;20,77;21,42;9699960;302815008
23/03/2017;21,45;22,49;20,64;21,82;7419900;303833984
24/03/2017;21,85;22,28;20,86;21,1;13807600;309519008
25/03/2017;21,08;21,28;19,88;20,14;10858900;298839008
26/03/2017;20,16;20,57;19,29;19,61;7408990;285884000
27/03/2017;19,75;20,1;17,71;19,66;11887200;280203008
28/03/2017;19,49;20,51;18,17;19,81;10061200;276544992
29/03/2017;19,88;21,34;19,28;21,14;6704720;282265984
30/03/2017;21,06;21,45;20,25;20,88;5993880;299145984
31/03/2017;20,8;21,2;19,84;20,54;6955980;295488992
01/04/2017;20,52;21,53;19,23;21,5;7622780;291736992
02/04/2017;21,42;21,5;20,02;20,14;7427960;304574016
03/04/2017;20,16;21,16;19,94;20,33;7080440;286816992
04/04/2017;20,33;21,51;19,87;21,35;7062530;289275008
05/04/2017;21,31;21,62;19,58;19,62;9188050;303396000
06/04/2017;19,59;19,95;18,33;19,27;11553100;278971008
07/04/2017;19,32;20,07;18,95;19,39;5499430;275287008
08/04/2017;19,31;21,46;19;20,83;6218750;275199008
09/04/2017;20,84;21,31;19,75;20,68;5711770;297207008
10/04/2017;20,69;22,41;20,52;21,83;6591730;295155008
11/04/2017;21,8;21,89;21,12;21,36;5356450;311171008
12/04/2017;21,32;22,11;21,25;21,76;6401630;304440992
13/04/2017;21,69;22,08;21,44;21,48;5980210;309846016
14/04/2017;21,47;21,8;19,67;20,59;8949460;306779008
15/04/2017;20,43;21,19;20,25;20,71;4483370;291984992
16/04/2017;20,71;20,82;20,25;20,46;4222960;296092992
17/04/2017;20,46;20,99;20,32;20,56;6055450;292659008
18/04/2017;20,53;21,17;20,45;21,06;4459260;293752000
19/04/2017;21,07;21,12;20,23;20,39;5877830;301593984
20/04/2017;20,4;20,9;20,24;20,24;6216400;292148992
21/04/2017;19,98;20,34;19,75;20,29;6704090;286296992
22/04/2017;20,27;20,52;19,97;20,12;5266460;290548000
23/04/2017;20,12;20,17;19,68;19,72;4155640;288495008
24/04/2017;19,73;20,11;19,51;19,56;4584190;283007008
25/04/2017;19,6;20,1;19,36;19,65;5148290;281316000
26/04/2017;19,67;19,93;19,24;19,37;6027790;282326016
27/04/2017;19,43;21,83;19,27;21,21;12843800;279099008
28/04/2017;21,2;22,53;21,12;22,35;10457300;304527008
29/04/2017;22,37;23,26;22,12;22,76;10461300;321539008
30/04/2017;22,74;24,2;22,72;23,72;10910000;326961984
01/05/2017;23,72;24,07;22,23;22,77;14214000;341171008
02/05/2017;22,77;23,2;22,06;23,04;7486110;327660000
03/05/2017;23,05;25,44;22,72;25,2;12602800;331817984
04/05/2017;25,19;26,52;24,87;25,99;13585800;362796992
05/05/2017;26,11;30,83;25,93;28,45;24376200;376183008
06/05/2017;28,5;29,94;27,94;28,98;14355000;410680992
07/05/2017;28,97;34,56;28,77;32,78;31328600;417648000
08/05/2017;33,45;33,81;28,58;30,47;25549000;482431008
09/05/2017;30,48;31,61;26,61;28,66;21083700;439752000
10/05/2017;28,49;30,67;28,11;29,84;12732500;411188992
11/05/2017;29,94;30,03;28,73;29,51;9288200;432297984
12/05/2017;29,61;30,29;28,3;28,68;8023910;427788992
13/05/2017;28,59;28,73;27,22;28,47;7213280;413129984
14/05/2017;28,51;29,16;27,79;28,53;7419170;412198016
15/05/2017;28,51;28,54;27,32;27,79;8160330;412304992
16/05/2017;27,73;27,73;25,96;26,26;9801320;401220000
17/05/2017;26,37;27,97;25,28;26,93;10576800;381592000
18/05/2017;26,98;31,11;26,98;30,33;15586800;390684992
19/05/2017;30,31;31,87;30,28;31,87;10692300;439024992
20/05/2017;31,82;36,78;31,27;35,1;23733000;460963008
21/05/2017;35,04;36,46;33,35;34,64;10952100;507840992
22/05/2017;34,8;41,18;33,27;36,17;28469700;504584000
23/05/2017;36,31;56,84;36,3;55,62;68629504;526641984
24/05/2017;56,31;58,64;44,04;45,38;95915696;817012992
25/05/2017;45,52;50,9;39,5;40,12;52485500;660745024
26/05/2017;39,81;44,61;34,84;38,71;24735300;578017024
27/05/2017;38,71;40,79;28,69;33,41;20990300;562313984
28/05/2017;33,43;39,39;33,43;36,84;19020300;485857984
29/05/2017;36,76;43,81;36,06;41,21;31360800;534431008
30/05/2017;41,29;45,65;39,66;39,79;23048100;600460992
31/05/2017;39,83;43,11;39,23;41,83;15027900;579428992
01/06/2017;41,84;45,52;41,84;43,7;12849800;608921984
02/06/2017;43,74;44,65;43;44;9539580;636753984
03/06/2017;43,99;44,42;42,16;42,37;9819610;640641984
04/06/2017;42,34;43,42;41,7;42,9;9805040;616913984
05/06/2017;42,88;48,5;42,88;48,26;16780900;625054976
06/06/2017;48,37;55,57;47,12;55,57;34918400;705243008
07/06/2017;55,29;62,38;52,06;52,54;50623800;806489024
08/06/2017;52,91;56,46;51,45;56,19;14708500;771963008
09/06/2017;56,13;57,23;55,29;55,62;11941600;819313024
10/06/2017;55,59;56,25;51,92;52,28;14465400;811670976
11/06/2017;52,37;58,7;51,95;58,7;15485200;764939008
12/06/2017;59,09;59,81;45,78;50,04;25425000;863417984
13/06/2017;49,8;52,87;49,73;51,8;13362700;727974976
14/06/2017;51,98;53,56;44,37;46,3;12407600;760131968
15/06/2017;46,24;47,02;38,75;46,02;14252000;676380032
16/06/2017;45,97;48,24;44,17;48,11;8711820;672697984
17/06/2017;48,19;51,2;48,09;50,46;15646500;705427008
18/06/2017;50,49;51,7;48,97;49,6;10122000;739369984
19/06/2017;49,62;50,67;48,52;49,09;12502400;726891008
20/06/2017;49,03;50,91;47,6;48,08;15178600;718494976
21/06/2017;48,17;48,91;45,54;46,59;12133900;706158976
22/06/2017;46,8;47,8;46,64;47,28;7443100;686350848
23/06/2017;47,45;52,51;46,75;51,41;11033000;696116032
24/06/2017;51,43;51,81;47,3;48,03;7786220;754764032
25/06/2017;47,84;48,73;45,28;45,89;9156060;702333696
26/06/2017;45,9;48,2;39,39;43,49;17033600;674032448
27/06/2017;43,49;44,05;38,51;43,57;12171600;638919488
28/06/2017;43,8;47,41;42,29;47,32;10812600;643626752
29/06/2017;47,04;47,91;44,67;45,02;11470500;691511872
30/06/2017;45,09;45,87;43,48;43,73;11338900;663056192
01/07/2017;43,71;43,98;39,8;40,96;10673500;642897536
02/07/2017;40,94;43;40,22;42,79;12774300;602360768
03/07/2017;42,51;44,14;41,82;43,63;13141000;625801664
04/07/2017;43,55;45,53;43,55;45,47;14850800;641305280
05/07/2017;45,3;46,9;44,13;45,72;15243000;667352576
06/07/2017;45,96;50,26;45,88;50,12;23168300;677243968
07/07/2017;50,11;50,65;43,84;44,25;20324700;738662336
08/07/2017;44,17;46,24;41,9;46,1;15801900;651286016
09/07/2017;46,69;47;44,56;44,85;12681200;688768512
10/07/2017;44,91;45,12;38,84;40,01;14633300;662644864
11/07/2017;40,25;40,73;35,34;37,14;17988200;594107776
12/07/2017;36,89;40,75;35,51;40,39;15785600;544764992
13/07/2017;40,43;40,74;37,2;38,23;9969180;597276800
14/07/2017;38,08;38,33;34,22;35,48;9558140;562680320
15/07/2017;35,57;35,57;31,37;32,09;9718770;525794272
16/07/2017;31,97;32,53;28,83;29,43;12434100;472680576
17/07/2017;29,47;34,98;29,46;34,83;13708900;435925280
18/07/2017;34,89;37,92;33,38;36,38;9949120;516216512
19/07/2017;36,47;37,59;34,37;35,06;6994230;539762496
20/07/2017;34,89;41,01;34,89;40,3;14905700;516643296
21/07/2017;40,55;41,43;39,53;40,34;9572580;600572992
22/07/2017;40,25;44,76;40,15;44,71;9028920;596296896
23/07/2017;44,64;44,78;41,44;42,67;8634060;661580672
24/07/2017;42,66;45,76;41,86;45,58;12102100;632492864
25/07/2017;45,55;45,84;38,24;40,68;12706300;675619648
26/07/2017;40,73;46,44;38,6;45,8;26033100;604268544
27/07/2017;45,92;46,74;43,93;45,24;15960700;681502208
28/07/2017;45,29;45,79;42,74;43,96;18694500;672367744
29/07/2017;43,69;44,37;42,19;43,89;7053810;648883968
30/07/2017;43,95;43,95;39,55;39,62;11709500;652926720
31/07/2017;39,67;40,68;38,94;39,84;13138500;589539968
01/08/2017;39,88;45,04;39,81;44,15;17363300;592886400
02/08/2017;44,08;44,78;42,78;43,63;8111580;655515136
03/08/2017;43,8;44,31;43,23;43,36;8262040;651542848
04/08/2017;43,36;45,32;42,97;45,12;7794340;645207744
05/08/2017;45,18;49,49;45,18;48,58;12131400;672540608
06/08/2017;48,57;49,18;47,36;47,83;8254240;723258048
07/08/2017;47,67;50,21;47,24;50,21;12794900;710051584
08/08/2017;50,4;52,64;49,93;51,94;12471600;750929088
09/08/2017;51,94;53,34;49,74;50,96;11466600;774177856
10/08/2017;50,94;51,29;49,47;49,47;9147740;759513664
11/08/2017;49,31;51,56;48,93;50,65;8534390;735445504
12/08/2017;50,85;51,57;46,34;49,37;17349200;758739264
13/08/2017;49,38;50,15;45,46;47,76;19587800;737065984
14/08/2017;47,69;49,75;46,63;49,75;14023000;711940992
15/08/2017;49,97;50,16;45,72;48,74;13651100;746257152
16/08/2017;48,77;49,09;47,03;48,78;12423400;728671552
17/08/2017;48,82;49,46;47,05;47,45;11176000;729528064
18/08/2017;47,37;48,93;46,22;46,69;14517200;708080960
19/08/2017;46,97;58,03;46,97;55,96;27038800;702398336
20/08/2017;55,79;56,05;51,8;54,71;15702600;834239360
21/08/2017;54,67;95,08;52,87;77,82;238775008;817489536
22/08/2017;77,99;95,51;72,53;91,16;150286000;1166235008
23/08/2017;91,01;99,71;85,51;90,33;84961904;1360918656
24/08/2017;90,35;93,77;79,35;86,29;70187104;1351031552
25/08/2017;86,47;108,36;85,34;108,26;95835696;1293032832
26/08/2017;107,46;148,36;105,29;138,05;301843008;1606921216
27/08/2017;137,6;138,88;124,81;130,68;92742200;2057549696
28/08/2017;130,76;154,58;129,06;145,4;216036000;1961245824
29/08/2017;144,24;144,49;128,02;133,04;104869000;2163850240
30/08/2017;133,85;135,83;124,06;132,38;106543000;2008788864
31/08/2017;131,95;141,97;131,21;140,41;131974000;1980864256
01/09/2017;140,65;150,09;136,49;141,2;163960992;2112258944
02/09/2017;141,35;141,4;121,96;124,8;128849000;2123427200
03/09/2017;124,93;129,29;115,74;126,01;92631104;1877378560
04/09/2017;126,23;126,23;101,73;106,17;89194704;1897482880
05/09/2017;106,75;122,63;95,81;118,82;113378000;1605065984
06/09/2017;118,79;122,31;114,32;121,63;64604400;1786649600
07/09/2017;121,39;124,76;116,6;120,84;62655700;1826364800
08/09/2017;120,28;132,57;113,3;118,04;159066000;1810208000
09/09/2017;118,19;119,73;113,17;116,27;39220400;1779351296
10/09/2017;115,64;115,77;103,17;112,33;50725200;1741486208
11/09/2017;113,05;116,24;110,47;112,75;30605900;1702972928
12/09/2017;112,72;115,69;110,49;111,89;40402700;1698635008
13/09/2017;111,81;113,16;102,39;111,33;88162896;1685389824
14/09/2017;111,29;120,39;82,65;83,04;133553000;1678114432
15/09/2017;83,13;103,69;73,17;99,85;176154000;1253935104
16/09/2017;100,11;106,12;91,41;95,29;71163504;1510426624
17/09/2017;94,97;96,36;89,22;93,74;41008200;1433274240
18/09/2017;93,81;102,02;93,81;100,57;63732100;1416254080
19/09/2017;100,83;101,28;93,7;97,72;48249700;1522631808
20/09/2017;97,64;98,09;93,37;95,57;34198900;1474842880
21/09/2017;95,33;95,75;85,17;86,24;34290500;1439880320
22/09/2017;86,17;89,54;84,33;88,17;28179100;1301561088
23/09/2017;88,03;92,12;86,96;91,85;26372900;1329725824
24/09/2017;91,76;91,81;88;89,5;22224000;1387761664
25/09/2017;89,37;94,23;89,12;93,64;28114300;1352117888
26/09/2017;93,81;95,31;91,6;93,13;32540800;1419728384
27/09/2017;92,75;102,91;92,64;101,04;51634900;1404025856
28/09/2017;100,97;101,14;95,48;97,23;41822000;1528969472
29/09/2017;97,3;97,78;91,22;94,5;38972400;1473746432
30/09/2017;94,44;96,33;94,07;95,76;28498000;1430895488
01/10/2017;95,59;95,74;91,77;93,22;25936500;1448802688
02/10/2017;93,56;93,8;90,98;91,54;27534700;1418396288
03/10/2017;91,52;94,81;87,21;92,96;44289800;1387956096
04/10/2017;92,95;93,65;89,05;90,41;29568100;1409995264
05/10/2017;90,49;92,45;88,14;91,86;27697400;1373107584
06/10/2017;91,91;92,94;90,23;91,19;24504100;1394580096
07/10/2017;90,94;92,05;89,57;91,7;22617600;1380746496
08/10/2017;91,39;92,2;89,74;89,77;29220800;1388026880
09/10/2017;89,74;90,12;83,76;85,49;38063700;1363384192
10/10/2017;85,61;88,41;84,27;86,82;31695500;1301025536
11/10/2017;86,74;88,25;85,8;87,42;21103400;1318536832
12/10/2017;87,56;88,63;86,46;87,09;32783200;1331448576
13/10/2017;87,23;96,77;85,53;95,13;63578800;1326717824
14/10/2017;95,06;103,13;93,73;100,23;38886100;1446051456
15/10/2017;99,94;100,81;91,6;94,87;34188200;1520302080
16/10/2017;94,99;97,97;93,05;95,9;32185000;1446093696
17/10/2017;95,93;96,94;90,72;91,28;43866200;1460865280
18/10/2017;91,19;91,26;86,54;89,54;36277100;1389046016
19/10/2017;89,66;92,48;87,91;88,62;35302300;1366063744
20/10/2017;88,71;92,73;88,07;90,54;38260700;1351989120
21/10/2017;90,41;90,41;86,58;88,12;25267200;1378287360
22/10/2017;88,18;89,04;85,52;86,58;27130000;1344762880
23/10/2017;86,48;86,92;82,89;85,21;26261800;1319203072
24/10/2017;85,16;92,35;83,47;88,4;42191100;1299326080
25/10/2017;88,49;101,29;85,82;88,13;59952100;1350648576
26/10/2017;88,17;89,87;88,02;88,58;23132200;1346070784
27/10/2017;88,58;89,19;86,43;86,75;27939000;1352697728
28/10/2017;86,91;87,76;85,71;86,31;25397400;1327652864
29/10/2017;86,27;90,36;86,27;88,65;38368700;1318164352
30/10/2017;88,59;90,49;88,04;88,84;28179100;1354087936
31/10/2017;88,75;89,33;87,6;87,64;28704900;1356839040
01/11/2017;87,65;88,2;84,73;85,72;36899300;1340363136
02/11/2017;85,66;86,08;81,68;83,76;48608100;1310391424
03/11/2017;83,53;90,14;83,53;87,99;37321100;1278075392
04/11/2017;87,9;88,48;85,5;87,3;23011500;1345357056
05/11/2017;87,31;88,04;86,04;86,35;27619800;1336785792
06/11/2017;86,42;102,92;86,15;102,92;103722000;1323540224
07/11/2017;104,23;104,75;95,05;99,76;81253296;1596748928
08/11/2017;99,82;115,94;99,14;113,32;79822896;1529554944
09/11/2017;112,53;123,4;112,22;120,78;86864600;1724819840
10/11/2017;121,34;121,67;101,76;105,59;84614000;1860393984
11/11/2017;105,75;127,11;103,88;119,62;107708000;1621798784
12/11/2017;119,6;133,68;110,62;123,86;144948000;1834629376
13/11/2017;128,96;136,53;120,92;123,4;116200000;1978843008
14/11/2017;123,62;124,2;118,63;122,35;53544800;1896985600
15/11/2017;122,24;124,72;119,19;121,37;49976700;1876738432
16/11/2017;121,24;128,09;118,5;120,31;74944096;1861940480
17/11/2017;120,01;126,7;119,25;126,7;47127700;1843601280
18/11/2017;126,6;135,01;123,53;130,8;62156400;1945202944
19/11/2017;130,72;133,62;127,21;129,48;42133000;2009181952
20/11/2017;129,5;140,55;128,49;135,76;59945400;1990898688
21/11/2017;136,1;142,21;131,37;141,74;72701504;2093014656
22/11/2017;142,08;173,45;141,14;165,95;189472000;2184932608
23/11/2017;166,11;172,92;156,45;158,61;109392000;2555945216
24/11/2017;158,62;162,94;156,76;160,03;69178000;2441328128
25/11/2017;159,99;170,1;159,99;168,44;64076700;2463191296
26/11/2017;168,57;168,72;159,76;163,37;61100400;2595917312
27/11/2017;162,92;173,39;159,95;173,39;81489696;2509518336
28/11/2017;175,35;203,21;173,17;203,21;179179008;2701723136
29/11/2017;203,91;214,27;165,33;168,15;178828000;3142678016
30/11/2017;170,49;195,39;156,53;180,14;128112000;2627494912
01/12/2017;179,72;191,85;169,76;190,94;70430496;2771376128
02/12/2017;190,83;205,26;186,68;203,03;80791104;2943520256
03/12/2017;203,37;209,09;191,25;200,05;111303000;3137681408
04/12/2017;199,56;210,24;192,04;210,24;74534400;3079849216
05/12/2017;211,13;272,64;208,89;269,48;352326016;3258361088
06/12/2017;268,16;316,67;260,61;278,68;543884032;4140769536
07/12/2017;277,87;300,32;263,17;280,86;299528000;4291847936
08/12/2017;281,31;284,86;250,65;276,74;201496992;4346001408
09/12/2017;277,27;281,4;250,39;262,53;161152000;4283545600
10/12/2017;262,9;262,9;220,77;245,33;142120000;4061590784
