Date;Open*;High;Low;Close**;Volume;Market Cap
15/05/2015;2,84;2,94;2,84;2,87;75968;15253400
16/05/2015;2,88;3,06;2,85;3;74901;15440600
17/05/2015;3;3,03;2,91;2,93;52827;16116000
18/05/2015;2,93;2,95;2,83;2,86;42345;15751100
19/05/2015;2,86;2,9;2,79;2,89;34282;15394100
20/05/2015;2,89;2,9;2,78;2,88;48146;15532900
21/05/2015;2,88;2,91;2,84;2,84;37087;15524500
22/05/2015;2,84;2,95;2,81;2,91;108165;15278400
23/05/2015;2,91;2,92;2,87;2,87;90345;15707300
24/05/2015;2,87;2,93;2,87;2,9;49767;15487700
25/05/2015;2,9;2,91;2,8;2,82;55790;15640500
26/05/2015;2,82;2,9;2,6;2,67;133789;15224800
27/05/2015;2,67;2,71;2,59;2,63;59342;14426200
28/05/2015;2,63;2,83;2,61;2,74;69233;14196000
29/05/2015;2,74;2,85;2,72;2,82;48749;14798400
30/05/2015;2,82;2,84;2,69;2,71;36938;15258300
31/05/2015;2,71;2,84;2,7;2,76;57640;14662100
01/06/2015;2,76;2,78;2,64;2,65;75761;14952300
02/06/2015;2,66;2,82;2,64;2,8;68367;14392700
03/06/2015;2,8;2,87;2,73;2,75;76345;15173000
04/06/2015;2,76;2,83;2,72;2,8;40277;14968000
05/06/2015;2,8;2,84;2,72;2,82;43312;15175700
06/06/2015;2,82;2,86;2,79;2,82;36093;15291500
07/06/2015;2,82;2,85;2,79;2,81;55832;15308900
08/06/2015;2,8;2,88;2,8;2,83;78536;15247700
09/06/2015;2,83;2,85;2,76;2,77;83639;15384300
10/06/2015;2,76;2,77;2,65;2,7;93836;15043400
11/06/2015;2,7;2,78;2,68;2,78;67222;14719100
12/06/2015;2,78;2,9;2,74;2,8;107756;15141500
13/06/2015;2,8;2,85;2,77;2,8;68398;15249900
14/06/2015;2,8;2,83;2,75;2,81;87100;15289300
15/06/2015;2,81;2,85;2,72;2,74;102014;15333500
16/06/2015;2,74;2,99;2,73;2,99;109178;14980300
17/06/2015;2,99;3,15;2,91;3,01;127588;16341300
18/06/2015;3,01;3,02;2,91;2,96;80459;16455700
19/06/2015;2,96;2,98;2,88;2,9;76937;16207100
20/06/2015;2,9;2,9;2,82;2,87;49018;15882700
21/06/2015;2,87;2,88;2,82;2,84;42407;15747200
22/06/2015;2,84;2,9;2,84;2,89;60758;15582200
23/06/2015;2,89;2,89;2,84;2,85;32546;15836600
24/06/2015;2,85;2,88;2,81;2,81;66207;15662200
25/06/2015;2,81;2,84;2,8;2,83;82226;15439500
26/06/2015;2,83;2,87;2,81;2,82;67021;15575000
27/06/2015;2,82;2,87;2,78;2,79;117087;15502700
28/06/2015;2,79;2,81;2,68;2,73;80605;15352200
29/06/2015;2,73;2,79;2,71;2,79;65253;15060700
30/06/2015;2,79;2,93;2,77;2,86;105757;15375000
01/07/2015;2,86;2,9;2,78;2,82;49329;15776100
02/07/2015;2,8;2,92;2,79;2,91;58716;15478600
03/07/2015;2,92;2,99;2,87;2,96;65144;16115200
04/07/2015;2,96;3,11;2,93;3,09;134776;16384400
05/07/2015;3,09;3,17;3,05;3,09;98324;17100200
06/07/2015;3,1;3,21;3,07;3,09;91597;17158400
07/07/2015;3,09;3,12;2,96;2,97;77829;17104500
08/07/2015;2,96;3,07;2,94;2,98;71222;16429100
09/07/2015;2,99;3,13;2,96;3,11;146037;16587600
10/07/2015;3,11;4,24;3,08;4,05;607002;17282600
11/07/2015;4,07;4,38;3,74;3,84;396245;22623400
12/07/2015;3,84;4,25;3,83;4,1;136193;21381100
13/07/2015;4,1;4,1;3,66;3,74;181667;22806100
14/07/2015;3,75;3,83;3,72;3,72;71054;20864500
15/07/2015;3,71;3,77;3,63;3,66;133041;20673800
16/07/2015;3,64;3,76;3,49;3,53;87908;20331600
17/07/2015;3,54;3,83;3,48;3,76;142970;19771100
18/07/2015;3,76;3,99;3,67;3,71;140104;20996900
19/07/2015;3,71;3,71;3,6;3,62;66114;20734000
20/07/2015;3,62;3,72;3,61;3,69;73913;20257500
21/07/2015;3,7;3,73;3,58;3,6;106480;20691500
22/07/2015;3,6;3,65;3,57;3,63;50817;20147800
23/07/2015;3,63;3,65;3,54;3,58;34491;20314600
24/07/2015;3,59;3,71;3,5;3,69;129128;20106000
25/07/2015;3,69;3,77;3,65;3,75;64293;20688000
26/07/2015;3,75;3,85;3,69;3,78;100372;21014500
27/07/2015;3,78;3,83;3,68;3,76;105583;21228600
28/07/2015;3,75;3,83;3,68;3,68;99350;21080800
29/07/2015;3,69;3,7;3,63;3,64;62902;20712400
30/07/2015;3,64;3,7;3,6;3,64;49738;20455500
31/07/2015;3,65;3,73;3,61;3,68;69967;20552400
01/08/2015;3,68;3,7;3,52;3,61;63209;20694700
02/08/2015;3,61;3,65;3,56;3,62;42888;20345400
03/08/2015;3,62;3,67;3,56;3,61;56701;20399000
04/08/2015;3,61;3,72;3,61;3,64;93372;20357800
05/08/2015;3,64;3,67;3,57;3,58;55070;20547800
06/08/2015;3,58;3,58;3,51;3,52;48908;20193000
07/08/2015;3,51;3,52;3,23;3,26;229950;19848100
08/08/2015;3,27;3,29;3,06;3,08;91264;18477800
09/08/2015;3,08;3,2;3,08;3,11;77488;17418300
10/08/2015;3,1;3,15;3,06;3,08;59702;17558200
11/08/2015;3,08;3,16;3,06;3,16;73134;17437300
12/08/2015;3,16;3,18;3,06;3,06;113443;17915300
13/08/2015;3,05;3,07;3;3,06;66249;17319800
14/08/2015;3,06;3,1;3,02;3,03;74860;17378700
15/08/2015;3,02;3,06;2,96;2,98;37005;17164800
16/08/2015;2,98;2,99;2,88;2,94;46752;16899500
17/08/2015;2,95;3,12;2,91;2,91;80183;16739200
18/08/2015;2,91;2,91;2,67;2,67;83076;16551500
19/08/2015;2,6;2,78;2,58;2,64;74748;14812700
20/08/2015;2,64;2,8;2,63;2,78;49346;15018700
21/08/2015;2,78;2,8;2,74;2,76;49749;15813000
22/08/2015;2,76;2,78;2,62;2,68;52550;15728800
23/08/2015;2,68;2,72;2,62;2,64;30625;15274500
24/08/2015;2,63;2,64;2,38;2,38;125485;15036300
25/08/2015;2,37;2,56;2,24;2,53;69322;13506000
26/08/2015;2,53;2,66;2,49;2,61;37719;14471900
27/08/2015;2,61;2,63;2,54;2,56;37604;14942900
28/08/2015;2,56;2,64;2,51;2,6;57595;14664000
29/08/2015;2,6;2,62;2,55;2,6;39992;14899700
30/08/2015;2,6;2,63;2,53;2,56;27911;14869600
31/08/2015;2,56;2,59;2,52;2,58;74703;14678500
01/09/2015;2,58;2,6;2,53;2,54;70243;14804700
02/09/2015;2,54;2,55;2,5;2,51;60914;14589500
03/09/2015;2,51;2,52;2,46;2,47;23020;14412100
04/09/2015;2,48;2,5;2,42;2,45;60516;14265700
05/09/2015;2,44;2,53;2,36;2,51;38313;14037400
06/09/2015;2,51;2,56;2,47;2,49;28927;14404900
07/09/2015;2,49;2,5;2,37;2,38;69592;14309400
08/09/2015;2,37;2,41;2,2;2,33;90735;13624600
09/09/2015;2,32;2,57;2,32;2,44;64860;13390200
10/09/2015;2,44;2,48;2,33;2,38;46341;14060100
11/09/2015;2,38;2,43;2,35;2,38;57649;13730500
12/09/2015;2,38;2,46;2,35;2,43;37555;13774200
13/09/2015;2,43;2,48;2,3;2,34;53764;14020100
14/09/2015;2,33;2,35;2,27;2,31;57107;13491500
15/09/2015;2,31;2,62;2,29;2,32;46640;13377900
16/09/2015;2,32;2,4;2,3;2,37;68240;13447900
17/09/2015;2,39;11,43;2,35;2,37;32167;13827600
18/09/2015;2,37;2,47;2,35;2,46;36051;13726400
19/09/2015;2,46;2,48;2,36;2,36;18461;14244500
20/09/2015;2,36;2,59;2,29;2,39;88240;13694700
21/09/2015;2,39;2,43;2,32;2,35;84512;13892300
22/09/2015;2,36;2,5;2,36;2,46;42311;13687600
23/09/2015;2,46;2,53;2,4;2,43;36011;14314800
24/09/2015;2,43;2,48;2,38;2,44;36581;14100900
25/09/2015;2,44;2,49;2,41;2,45;31730;14189600
26/09/2015;2,46;2,46;2,33;2,33;45583;14288400
27/09/2015;2,33;2,39;2,33;2,36;26485;13593500
28/09/2015;2,37;2,42;2,35;2,38;45147;13788900
29/09/2015;2,38;2,4;2,34;2,34;33688;13889400
30/09/2015;2,34;2,37;2,34;2,34;36433;13670400
01/10/2015;2,34;2,36;2,29;2,29;48612;13670100
02/10/2015;2,29;2,32;2,21;2,22;49335;13376200
03/10/2015;2,22;2,23;2,14;2,17;50128;12958700
04/10/2015;2,17;2,18;2,13;2,17;41353;12688900
05/10/2015;2,17;2,43;2,16;2,34;74426;12716700
06/10/2015;2,34;2,39;2,32;2,39;23826;13696700
07/10/2015;2,39;2,45;2,39;2,4;40949;14025500
08/10/2015;2,4;2,43;2,35;2,38;39245;14109600
09/10/2015;2,37;2,41;2,32;2,36;28997;13918300
10/10/2015;2,36;2,43;2,33;2,43;18355;13871000
11/10/2015;2,43;2,43;2,32;2,39;20054;14270800
12/10/2015;2,37;2,39;2,29;2,34;22087;13966900
13/10/2015;2,34;2,38;2,28;2,35;33118;13762200
14/10/2015;2,36;2,4;2,32;2,32;53349;13900100
15/10/2015;2,31;2,36;2,21;2,25;80585;13640200
16/10/2015;2,25;2,39;2,24;2,34;40319;13268900
17/10/2015;2,34;2,47;2,33;2,43;36100;13814100
18/10/2015;2,44;2,45;2,33;2,37;21270;14424600
19/10/2015;2,37;2,39;2,33;2,34;39396;14014900
20/10/2015;2,34;2,44;2,34;2,41;46076;13844300
21/10/2015;2,4;2,44;2,27;2,28;54704;14185500
22/10/2015;2,28;2,43;2,25;2,41;77999;13485100
23/10/2015;2,41;2,44;2,28;2,33;74068;14270300
24/10/2015;2,32;2,34;2,16;2,24;69810;13762700
25/10/2015;2,26;2,36;2,17;2,17;53908;13388800
26/10/2015;2,18;2,24;2,12;2,24;40748;12895600
27/10/2015;2,24;2,29;2,04;2,1;112810;13267200
28/10/2015;2,12;2,22;2,1;2,14;62319;12593200
29/10/2015;2,11;2,42;2,09;2,39;109579;12549700
30/10/2015;2,41;2,73;2,37;2,54;118931;14289400
31/10/2015;2,54;2,63;2,27;2,31;33529;15097200
01/11/2015;2,31;2,78;2,26;2,66;79513;13720200
02/11/2015;2,66;2,7;2,43;2,61;88803;15832500
03/11/2015;2,61;2,91;2,54;2,69;138710;15537000
04/11/2015;2,7;2,85;2,37;2,61;251429;16069100
05/11/2015;2,61;2,82;2,25;2,53;131813;15540600
06/11/2015;2,55;2,73;2,39;2,7;89250;15186900
07/11/2015;2,73;2,84;2,62;2,71;65014;16269600
08/11/2015;2,71;2,84;2,53;2,53;55256;16160500
09/11/2015;2,54;2,6;2,43;2,53;76637;15153000
10/11/2015;2,53;2,63;2,37;2,42;49166;15127000
11/11/2015;2,42;2,48;2,14;2,29;96053;14461800
12/11/2015;2,28;2,58;2,28;2,54;86587;13661200
13/11/2015;2,52;2,6;2,39;2,53;60866;15103600
14/11/2015;2,54;2,59;2,36;2,36;66693;15189300
15/11/2015;2,38;2,44;2,29;2,31;39255;14240200
16/11/2015;2,29;2,38;2,23;2,31;41181;13731000
17/11/2015;2,32;2,38;2,22;2,26;59102;13923500
18/11/2015;2,26;2,38;2,25;2,36;31679;13554600
19/11/2015;2,36;2,36;2,21;2,21;48039;14143100
20/11/2015;2,21;2,25;2,13;2,23;28463;13270800
21/11/2015;2,23;2,25;2,16;2,2;26400;13370600
22/11/2015;2,2;2,22;2,05;2,06;28487;13216000
23/11/2015;2,08;2,16;2,05;2,14;31968;12524900
24/11/2015;2,14;2,14;2,07;2,08;24757;12843100
25/11/2015;2,08;2,16;2,05;2,15;23152;12497100
26/11/2015;2,15;2,34;2,12;2,19;58542;12943400
27/11/2015;2,18;2,23;2,13;2,16;32579;13139500
28/11/2015;2,16;2,16;2,07;2,08;25565;12978500
29/11/2015;2,08;2,17;2,07;2,15;26013;12539800
30/11/2015;2,15;2,24;2,11;2,17;49178;12962300
01/12/2015;2,17;2,18;2,05;2,08;37007;13063600
02/12/2015;2,09;2,19;2,03;2,18;45288;12574200
03/12/2015;2,19;2,4;2,19;2,34;77349;13181700
04/12/2015;2,33;2,36;2,3;2,34;36114;14082300
05/12/2015;2,35;2,44;2,29;2,32;61252;14172200
06/12/2015;2,32;2,47;2,31;2,34;55270;14020800
07/12/2015;2,33;2,38;2,29;2,33;40495;14054100
08/12/2015;2,33;2,4;2,28;2,4;44093;14092000
09/12/2015;2,41;2,7;2,37;2,51;121460;14595600
10/12/2015;2,5;2,52;2,44;2,44;31690;15122800
11/12/2015;2,44;2,71;2,44;2,69;46393;14761700
12/12/2015;2,7;2,79;2,43;2,58;47864;16341800
13/12/2015;2,59;2,75;2,54;2,73;67091;15679300
14/12/2015;2,76;2,89;2,68;2,69;102466;16723300
15/12/2015;2,69;2,76;2,64;2,68;58882;16273500
16/12/2015;2,69;2,73;2,55;2,69;46530;16315300
17/12/2015;2,69;2,69;2,57;2,61;40819;16298400
18/12/2015;2,61;2,65;2,58;2,65;39821;15820500
19/12/2015;2,65;2,69;2,58;2,61;27223;16074600
20/12/2015;2,61;2,64;2,46;2,49;39518;15865200
21/12/2015;2,5;2,51;2,41;2,47;43767;15164400
22/12/2015;2,47;2,6;2,46;2,55;47646;15026900
23/12/2015;2,55;2,6;2,48;2,53;51744;15506300
24/12/2015;2,53;2,78;2,53;2,77;83730;15396800
25/12/2015;2,77;2,94;2,72;2,83;99786;16851000
26/12/2015;2,83;2,98;2,68;2,77;96357;17218200
27/12/2015;2,73;2,73;2,6;2,65;37590;16651400
28/12/2015;2,64;3,05;2,63;2,98;88281;16067600
29/12/2015;3,03;3,09;2,92;3,09;141636;18461600
30/12/2015;3,09;4,65;3,09;3,52;524544;18810200
31/12/2015;3,52;3,61;3,08;3,27;191862;21459700
01/01/2016;3,33;3,54;3,24;3,38;98317;20289600
02/01/2016;3,38;3,43;3,24;3,28;62353;20638600
03/01/2016;3,29;3,35;3,13;3,24;87155;20114800
04/01/2016;3,25;3,35;3,24;3,32;65748;19882500
05/01/2016;3,32;3,44;3,29;3,33;71861;20278200
06/01/2016;3,33;3,4;3,29;3,38;34542;20334100
07/01/2016;3,37;3,45;3,31;3,38;116373;20637500
08/01/2016;3,41;3,42;3,26;3,31;76706;20905100
09/01/2016;3,3;3,37;3,18;3,18;39174;20252100
10/01/2016;3,18;3,29;2,83;3,29;167678;19514900
11/01/2016;3,28;3,35;3,07;3,15;99815;20143400
12/01/2016;3,17;3,17;2,92;3,03;130485;19455500
13/01/2016;3,03;3,14;2,97;3,1;57266;18622300
14/01/2016;3,1;3,58;3,09;3,4;176887;19024300
15/01/2016;3,36;3,71;3,31;3,36;431794;20643400
16/01/2016;3,34;4,4;3,34;3,89;1878320;20501100
17/01/2016;3,88;5,19;3,76;4,95;560892;23866800
18/01/2016;4,94;4,94;4,27;4,37;464263;30399700
19/01/2016;4,4;4,54;3,87;3,87;277216;27082100
20/01/2016;3,86;4,83;3,79;4,77;307278;23761800
21/01/2016;4,76;5,15;4,52;5,15;289153;29292200
22/01/2016;5,22;6,29;4,73;5,13;1096190;32176900
23/01/2016;5,05;5,14;4,22;4,49;677578;31141500
24/01/2016;4,51;4,82;4,14;4,4;320311;27786800
25/01/2016;4,41;4,41;3,63;4,02;410300;27208600
26/01/2016;3,98;4,69;3,88;4,52;298849;24566900
27/01/2016;4,49;4,67;4,05;4,2;301964;27729200
28/01/2016;4,19;4,37;4,02;4,22;185032;25868300
29/01/2016;4,25;4,47;4,06;4,39;126718;26280700
30/01/2016;4,39;4,44;4,11;4,29;136278;27139800
31/01/2016;4,29;4,32;3,96;4,11;147359;26487500
01/02/2016;4,11;4,23;4,01;4,12;61713;25394100
02/02/2016;4,14;4,24;4,05;4,11;125829;25608100
03/02/2016;4,1;9,34;4,01;4,18;85544;25379300
04/02/2016;4,18;4,36;4,12;4,29;100963;25855900
05/02/2016;4,29;4,38;4,23;4,28;56705;26596100
06/02/2016;4,32;4,32;4,15;4,19;70855;26780100
07/02/2016;4,21;4,38;4,14;4,21;108239;26116700
08/02/2016;4,18;4,31;4,11;4,16;70569;25946900
09/02/2016;4,16;4,19;3,95;3,97;164368;25846400
10/02/2016;3,97;4,17;3,78;3,84;193410;24665700
11/02/2016;3,78;3,91;3,19;3,26;243649;23519900
12/02/2016;3,26;4,04;3,26;3,79;182601;20278400
13/02/2016;3,79;3,89;3,57;3,77;120917;23573000
14/02/2016;3,8;3,92;3,75;3,8;60426;23641000
15/02/2016;3,8;4,17;3,74;3,78;112454;23666400
16/02/2016;3,78;4,02;3,48;3,48;180945;23519100
17/02/2016;3,47;3,82;3,44;3,68;150307;21632400
18/02/2016;3,69;3,77;3,13;3,53;247042;22963300
19/02/2016;3,54;3,75;3,47;3,51;120692;22081300
20/02/2016;3,51;3,69;3,51;3,64;91429;21876300
21/02/2016;3,63;4,2;3,6;4;165716;22636600
22/02/2016;4;4,27;3,93;4,2;185000;24945400
23/02/2016;4,11;4,23;3,74;3,8;214434;25662900
24/02/2016;3,8;4,09;3,72;4,02;120323;23708800
25/02/2016;4,02;4,04;3,81;3,91;125778;25097700
26/02/2016;3,93;4,01;3,82;3,97;77086;24550400
27/02/2016;3,98;4,09;3,91;4,08;113700;24850600
28/02/2016;4,08;4,09;3,94;4;150601;25488700
29/02/2016;4;4,03;3,88;3,92;140688;25026700
01/03/2016;3,92;4,04;3,81;3,9;195998;24506800
02/03/2016;3,9;4,01;3,86;3,88;126503;24404300
03/03/2016;3,88;4,84;3,82;4,71;505229;24286300
04/03/2016;4,63;5,13;4,35;4,63;657278;29006700
05/03/2016;4,62;5,38;4,53;4,87;590483;28949900
06/03/2016;4,92;5,14;4,58;4,58;487244;30831500
07/03/2016;4,58;4,73;4,3;4,3;305007;28727400
08/03/2016;4,29;4,61;4,19;4,6;250496;26925200
09/03/2016;4,62;4,71;4,51;4,57;200317;29000600
10/03/2016;4,57;5,3;4,49;4,92;476033;28738100
11/03/2016;4,93;5,36;4,88;5,15;342455;30996500
12/03/2016;5,19;5,39;4,96;5,31;313635;32617000
13/03/2016;5,35;6,03;5,31;5,68;738440;33630800
14/03/2016;5,68;5,99;5,42;5,54;395433;35742700
15/03/2016;5,53;5,92;5,36;5,84;310793;34795400
16/03/2016;5,86;6,56;5,77;6,33;953870;36885300
17/03/2016;6,33;6,44;5,64;5,98;595131;39879100
18/03/2016;5,98;6,17;5,66;5,95;301156;37683500
19/03/2016;5,94;6,12;5,78;5,99;261243;37472700
20/03/2016;5,77;6,14;5,77;6,12;220354;36389900
21/03/2016;6,12;6,46;6,01;6,01;398501;38624800
22/03/2016;5,97;6,25;5,91;6,09;287782;37671000
23/03/2016;6,1;6,61;6,02;6,59;532087;38489700
24/03/2016;6,67;6,69;6,28;6,66;461165;42140700
25/03/2016;6,66;7,53;6,59;7,44;878166;42063300
26/03/2016;7,44;7,44;7,03;7,21;362976;47037100
27/03/2016;7,21;7,32;6,82;7,05;441517;45577300
28/03/2016;7,05;7,37;6,53;7,06;577452;44584400
29/03/2016;7,06;7,18;6,88;7,08;268689;44656600
30/03/2016;7,09;7,11;6,76;6,78;280500;44853600
31/03/2016;6,78;6,98;6,78;6,88;220521;42907900
01/04/2016;6,9;7,1;6,71;7,07;189159;43693200
02/04/2016;7,12;7,21;7,04;7,05;157191;45096900
03/04/2016;7,05;7,13;6,65;7;351429;44718800
04/04/2016;7;7,05;6,88;6,96;141900;44373200
05/04/2016;6,97;7,37;6,97;7,07;420016;44231400
06/04/2016;7,06;7,17;7;7,02;189714;44799200
07/04/2016;7,02;7,1;6,9;6,9;174662;44628000
08/04/2016;6,88;7,08;6,88;6,99;218748;43766400
09/04/2016;6,98;6,99;6,28;6,68;490236;44418900
10/04/2016;6,68;6,89;6,12;6,54;874074;42484800
11/04/2016;6,51;6,63;6,3;6,35;230475;41432300
12/04/2016;6,36;6,58;6,3;6,5;334270;40479000
13/04/2016;6,5;6,56;6,4;6,51;223697;41411000
14/04/2016;6,51;6,53;6,34;6,41;218510;41460300
15/04/2016;6,42;6,42;5,98;6,03;303991;40914100
16/04/2016;6,02;6,43;5,97;6,3;287896;38397000
17/04/2016;6,31;6,45;6,23;6,4;206734;40252900
18/04/2016;6,36;6,41;6,07;6,23;211282;40579000
19/04/2016;6,24;6,44;6,21;6,39;204854;39811000
20/04/2016;6,4;6,52;6,31;6,35;247651;40880000
21/04/2016;6,35;6,42;6,19;6,19;187613;40558500
22/04/2016;6,22;6,38;6,09;6,28;239961;39777400
23/04/2016;6,28;6,52;6,18;6,51;241922;40127700
24/04/2016;6,5;6,61;6,37;6,44;236604;41556400
25/04/2016;6,43;6,43;6,13;6,17;269831;41150900
26/04/2016;6,21;6,24;5,81;6,08;249141;39730900
27/04/2016;6,1;6,62;5,95;6,28;422258;39041800
28/04/2016;6,33;6,56;6,25;6,46;224846;40567700
29/04/2016;6,46;6,67;6,32;6,6;281894;41360700
30/04/2016;6,62;6,86;6,56;6,83;293789;42428700
01/05/2016;6,82;6,87;6,69;6,79;229207;43733100
02/05/2016;6,79;6,87;6,64;6,83;265828;43546600
03/05/2016;6,8;6,88;6,75;6,8;180138;43619700
04/05/2016;6,79;6,9;6,76;6,84;196202;43558700
05/05/2016;6,84;6,88;6,74;6,82;186158;43921600
06/05/2016;6,82;6,84;6,67;6,77;215622;43824200
07/05/2016;6,75;6,78;6,53;6,58;254392;43408500
08/05/2016;6,58;6,77;6,55;6,69;164290;42348300
09/05/2016;6,68;6,69;6,55;6,59;172995;42968300
10/05/2016;6,59;6,81;6,52;6,79;275287;42439700
11/05/2016;6,82;6,84;6,65;6,76;214337;43892000
12/05/2016;6,76;6,84;6,61;6,78;224735;43524000
13/05/2016;6,8;6,98;6,7;6,97;282706;43815200
14/05/2016;6,95;6,99;6,79;6,95;215702;44780500
15/05/2016;6,95;7,07;6,86;7;163629;44791400
16/05/2016;7,02;7,73;7,01;7,27;624372;45260900
17/05/2016;7,27;7,41;7,22;7,41;233869;46923900
18/05/2016;7,4;7,43;7,27;7,39;232479;47795000
19/05/2016;7,39;7,81;7,35;7,7;390961;47690800
20/05/2016;7,67;8,68;7,66;7,95;630261;49545300
21/05/2016;7,95;8,4;7,76;8,24;362889;51377400
22/05/2016;8,27;8,32;8,03;8,1;308676;53437600
23/05/2016;8,06;8,17;7,92;8,1;228942;52138500
24/05/2016;8,09;8,19;7,72;7,76;312203;52305900
25/05/2016;7,75;7,86;7,46;7,61;310684;50146500
26/05/2016;7,62;7,71;7,34;7,39;206517;49323000
27/05/2016;7,42;7,56;7,08;7,5;414196;48036000
28/05/2016;7,47;7,94;7,41;7,85;367974;48377400
29/05/2016;7,85;8,53;7,76;8,19;400555;50832500
30/05/2016;8,19;8,36;8,12;8,2;212989;53108400
31/05/2016;8,19;8,39;7,99;8,18;341324;53077100
01/06/2016;8,18;8,37;8,08;8,26;320823;53022100
02/06/2016;8,23;8,24;7,93;8,1;318685;53381300
03/06/2016;8,12;8,31;7,78;8,06;447007;52712500
04/06/2016;8,06;8,2;7,85;8,05;445286;52311100
05/06/2016;8,04;8,17;7,58;7,58;537053;52188400
06/06/2016;7,59;7,86;7,58;7,77;302748;49284900
07/06/2016;7,77;8,01;7,68;7,91;339881;50576500
08/06/2016;7,93;8,04;7,68;7,88;272918;51607300
09/06/2016;7,88;7,94;7,72;7,82;303753;51262200
10/06/2016;7,79;8,12;7,78;7,84;475334;50749400
11/06/2016;7,83;7,95;7,61;7,9;475115;50999700
12/06/2016;7,93;8,03;7,48;7,66;897877;51676400
13/06/2016;7,65;7,99;7,46;7,72;600793;49887200
14/06/2016;7,71;8,41;7,63;8,2;584298;50283500
15/06/2016;8,2;8,58;8;8,14;491191;53485800
16/06/2016;8,16;8,68;8,16;8,59;368946;53254500
17/06/2016;8,66;8,91;8,1;8,36;545419;56515800
18/06/2016;8,36;8,62;8,05;8,16;448647;54565000
19/06/2016;8,16;8,32;7,94;7,99;556704;53314500
20/06/2016;7,99;8,31;7,9;8,29;572251;52181400
21/06/2016;8,27;8,42;7,64;7,78;568810;54017900
22/06/2016;7,75;8,02;7,29;7,34;552499;50640100
23/06/2016;7,38;7,51;6,91;7,24;425205;48274600
24/06/2016;7,24;7,64;6,88;7,13;552216;47338400
25/06/2016;7,11;7,25;6,65;6,86;463260;46535500
26/06/2016;6,86;7,18;6,72;6,78;275629;44928500
27/06/2016;6,78;7,04;6,68;7,01;264512;44373000
28/06/2016;7,06;7,16;6,88;6,91;286458;46253800
29/06/2016;6,92;7,05;6,86;6,99;255225;45323300
30/06/2016;6,99;7,24;6,94;7,13;331408;45834900
01/07/2016;7,13;7,39;7,11;7,24;251575;46722200
02/07/2016;7,23;7,43;7,09;7,18;279444;47384100
03/07/2016;7,19;7,31;6,99;7,01;259776;47136900
04/07/2016;7,02;7,24;6,91;7,08;189054;46064500
05/07/2016;7,09;7,09;6,83;6,99;237373;46521100
06/07/2016;6,94;7,13;6,9;6,98;243442;45565800
07/07/2016;6,98;7,19;6,77;7,03;425808;45914000
08/07/2016;6,98;7,48;6,95;7,45;314761;45903300
09/07/2016;7,47;7,47;7,01;7,36;268561;49132300
10/07/2016;7,35;7,49;7,3;7,42;268877;48381600
11/07/2016;7,44;8,05;7,41;7,96;672593;48979600
12/07/2016;7,97;8,26;7,82;7,84;474628;52526000
13/07/2016;7,86;7,97;7,72;7,84;289681;51798100
14/07/2016;7,86;7,91;7,7;7,75;194024;51797100
15/07/2016;7,73;8,34;7,69;8,09;365346;50959600
16/07/2016;8,09;8,34;8,06;8,26;284036;53338100
17/07/2016;8,25;8,33;8,06;8,12;248488;54402400
18/07/2016;8,15;8,29;8,1;8,22;273466;53774400
19/07/2016;8,22;8,57;8,18;8,5;410793;54269700
20/07/2016;8,53;8,57;8,31;8,44;287009;56317100
21/07/2016;8,43;9,06;8,32;8,96;435825;55692500
22/07/2016;8,95;9,55;8,89;9,25;867493;59167400
23/07/2016;9,27;9,47;9,07;9,31;435897;61282500
24/07/2016;9,36;9,78;9,21;9,21;370757;61901200
25/07/2016;9,24;9,27;8,99;9,13;314414;61086400
26/07/2016;9,15;9,21;8,63;8,86;531920;60513500
27/07/2016;8,9;9,33;8,77;9,15;378749;58881400
28/07/2016;9,15;9,35;9,15;9,31;237187;60591800
29/07/2016;9,32;9,47;9,3;9,46;212714;61710300
30/07/2016;9,45;9,48;9,19;9,22;275617;62575400
31/07/2016;9,18;9,57;9;9,51;318887;60871400
01/08/2016;9,45;10,48;9,45;9,9;1088710;62649200
02/08/2016;10,02;10,24;9,06;9,16;1182910;66476200
03/08/2016;9,29;9,64;9,11;9,33;719797;61646200
04/08/2016;9,32;9,55;9,21;9,53;413348;61830600
05/08/2016;9,53;9,83;9,45;9,72;284062;63292400
06/08/2016;9,71;10,71;9,69;10,55;638130;64524400
07/08/2016;10,59;10,65;10,13;10,35;458848;70393200
08/08/2016;10,34;10,51;10,1;10,38;453814;68797400
09/08/2016;10,35;10,56;10,29;10,3;365466;68887400
10/08/2016;10,32;10,51;10,23;10,44;357513;68670400
11/08/2016;10,44;11,22;10,4;11,08;534511;69495504
12/08/2016;11,09;12,86;10,77;12,59;2030400;73849400
13/08/2016;12,56;13,61;12,09;12,91;1847650;83697904
14/08/2016;12,82;15,05;12,74;14,48;3708120;85451600
15/08/2016;14,52;14,94;12,6;13,3;3240540;96808800
16/08/2016;13,23;13,32;11,48;12,87;2724180;88224704
17/08/2016;12,91;13,05;12,25;12,55;1054880;86139000
18/08/2016;12,45;14,18;12,45;13,86;2019880;83107600
19/08/2016;13,83;14,83;13,3;13,78;2879380;92310704
20/08/2016;13,75;14,09;12,93;13,1;1451660;91807800
21/08/2016;13,09;13,69;12,97;13,41;1177950;87463504
22/08/2016;13,41;14,45;13,41;14,21;1409370;89571104
